/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/functional.py:512: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/TensorShape.cpp:3587.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Hidden Images Shape: torch.Size([4, 6, 14, 14])
vKANPDE(
  (u_model): DiffMLP(
    (model): Sequential(
      (0): Linear(in_features=5, out_features=100, bias=True)
      (1): ReLU()
      (2): Linear(in_features=100, out_features=100, bias=True)
      (3): ReLU()
      (4): Linear(in_features=100, out_features=100, bias=True)
      (5): ReLU()
      (6): Linear(in_features=100, out_features=100, bias=True)
      (7): ReLU()
      (8): Linear(in_features=100, out_features=100, bias=True)
      (9): ReLU()
      (10): Linear(in_features=100, out_features=100, bias=True)
      (11): ReLU()
      (12): Linear(in_features=100, out_features=1, bias=True)
    )
  )
  (pde_model): KAN(
    (biases): ModuleList(
      (0): Linear(in_features=3, out_features=1, bias=False)
      (1): Linear(in_features=1, out_features=1, bias=False)
    )
    (act_fun): ModuleList(
      (0-1): 2 x KANLayer(
        (base_fun): SiLU()
      )
    )
    (base_fun): SiLU()
    (symbolic_fun): ModuleList(
      (0-1): 2 x Symbolic_KANLayer()
    )
  )
)
Input data shape: 6 torch.Size([4704]) U shape: torch.Size([4, 6, 14, 14])
Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s]/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/autograd/graph.py:744: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/cuda/CublasHandlePool.cpp:135.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/kornia/filters/sobel.py:51: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  out = F.conv2d(padded_inp, tmp_kernel, groups=1, padding=0, stride=1)
Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s, step_loss=1.11, step_pd_loss=0.29, step_pde_loss=0.00114, step_regularization=0, step_u_loss=0.823]
Train vKANPDE:  46%|████▌     | 4559/10000 [02:01<02:17, 39.53it/s, step_loss=0.227, step_pd_loss=0.0904, step_pde_loss=0.000121, step_regularization=0.000141, step_u_loss=0.136]
Train vKANPDE:  46%|████▌     | 4559/10000 [02:01<02:17, 39.53it/s, step_loss=0.225, step_pd_loss=0.0947, step_pde_loss=9.89e-5, step_regularization=0.000138, step_u_loss=0.13]  
Train vKANPDE:  46%|████▌     | 4559/10000 [02:01<02:17, 39.53it/s, step_loss=0.208, step_pd_loss=0.0795, step_pde_loss=0.00037, step_regularization=0.000535, step_u_loss=0.128]
Train vKANPDE:  46%|████▌     | 4559/10000 [02:01<02:17, 39.53it/s, step_loss=0.197, step_pd_loss=0.0745, step_pde_loss=0.000339, step_regularization=0.000574, step_u_loss=0.123]
Train vKANPDE:  46%|████▌     | 4564/10000 [02:01<02:16, 39.79it/s, step_loss=0.197, step_pd_loss=0.0745, step_pde_loss=0.000339, step_regularization=0.000574, step_u_loss=0.123]
Train vKANPDE:  46%|████▌     | 4564/10000 [02:01<02:16, 39.79it/s, step_loss=0.188, step_pd_loss=0.0749, step_pde_loss=0.000135, step_regularization=0.000358, step_u_loss=0.113]
Train vKANPDE:  46%|████▌     | 4564/10000 [02:01<02:16, 39.79it/s, step_loss=0.194, step_pd_loss=0.0798, step_pde_loss=0.000114, step_regularization=0.000345, step_u_loss=0.115]
Train vKANPDE:  46%|████▌     | 4564/10000 [02:01<02:16, 39.79it/s, step_loss=0.175, step_pd_loss=0.0744, step_pde_loss=0.000356, step_regularization=0.000561, step_u_loss=0.1]  
Train vKANPDE:  46%|████▌     | 4564/10000 [02:01<02:16, 39.79it/s, step_loss=0.178, step_pd_loss=0.0744, step_pde_loss=0.000331, step_regularization=0.000531, step_u_loss=0.104]
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.178, step_pd_loss=0.0744, step_pde_loss=0.000331, step_regularization=0.000531, step_u_loss=0.104]
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.173, step_pd_loss=0.075, step_pde_loss=0.000138, step_regularization=0.000301, step_u_loss=0.0982]
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.17, step_pd_loss=0.0766, step_pde_loss=0.000112, step_regularization=0.0003, step_u_loss=0.0933]  
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.166, step_pd_loss=0.0752, step_pde_loss=0.000357, step_regularization=0.000628, step_u_loss=0.09]
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.16, step_pd_loss=0.0723, step_pde_loss=0.000332, step_regularization=0.000581, step_u_loss=0.0876]
Train vKANPDE:  46%|████▌     | 4568/10000 [02:01<02:16, 39.69it/s, step_loss=0.162, step_pd_loss=0.0736, step_pde_loss=0.000139, step_regularization=0.000223, step_u_loss=0.088]
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.162, step_pd_loss=0.0736, step_pde_loss=0.000139, step_regularization=0.000223, step_u_loss=0.088]
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.157, step_pd_loss=0.0741, step_pde_loss=0.000121, step_regularization=0.0002, step_u_loss=0.0827] 
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.151, step_pd_loss=0.0688, step_pde_loss=0.000341, step_regularization=0.000493, step_u_loss=0.0816]
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.148, step_pd_loss=0.0707, step_pde_loss=0.00031, step_regularization=0.000473, step_u_loss=0.0769] 
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.151, step_pd_loss=0.0732, step_pde_loss=0.000164, step_regularization=0.000268, step_u_loss=0.0774]
Train vKANPDE:  46%|████▌     | 4573/10000 [02:01<02:14, 40.46it/s, step_loss=0.144, step_pd_loss=0.07, step_pde_loss=0.000144, step_regularization=0.000237, step_u_loss=0.0737]  
Train vKANPDE:  46%|████▌     | 4578/10000 [02:01<02:12, 40.85it/s, step_loss=0.144, step_pd_loss=0.07, step_pde_loss=0.000144, step_regularization=0.000237, step_u_loss=0.0737]
Train vKANPDE:  46%|████▌     | 4578/10000 [02:01<02:12, 40.85it/s, step_loss=0.142, step_pd_loss=0.0684, step_pde_loss=0.000323, step_regularization=0.000454, step_u_loss=0.0729]
Train vKANPDE:  46%|████▌     | 4578/10000 [02:02<02:12, 40.85it/s, step_loss=0.145, step_pd_loss=0.0726, step_pde_loss=0.000296, step_regularization=0.000414, step_u_loss=0.0726]
Train vKANPDE:  46%|████▌     | 4578/10000 [02:02<02:12, 40.85it/s, step_loss=0.139, step_pd_loss=0.0705, step_pde_loss=0.000175, step_regularization=0.000145, step_u_loss=0.0682]
Train vKANPDE:  46%|████▌     | 4578/10000 [02:02<02:12, 40.85it/s, step_loss=0.137, step_pd_loss=0.0676, step_pde_loss=0.000153, step_regularization=0.000118, step_u_loss=0.0697]
Train vKANPDE:  46%|████▌     | 4578/10000 [02:02<02:12, 40.85it/s, step_loss=0.137, step_pd_loss=0.0694, step_pde_loss=0.000313, step_regularization=0.000427, step_u_loss=0.0674]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.137, step_pd_loss=0.0694, step_pde_loss=0.000313, step_regularization=0.000427, step_u_loss=0.0674]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.139, step_pd_loss=0.0718, step_pde_loss=0.000285, step_regularization=0.000407, step_u_loss=0.0674]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.134, step_pd_loss=0.0691, step_pde_loss=0.000188, step_regularization=0.000217, step_u_loss=0.0647]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.133, step_pd_loss=0.0673, step_pde_loss=0.000166, step_regularization=0.000179, step_u_loss=0.0659]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.134, step_pd_loss=0.0701, step_pde_loss=0.000301, step_regularization=0.000313, step_u_loss=0.0635]
Train vKANPDE:  46%|████▌     | 4583/10000 [02:02<02:12, 40.80it/s, step_loss=0.133, step_pd_loss=0.0691, step_pde_loss=0.000276, step_regularization=0.00032, step_u_loss=0.0633] 
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.133, step_pd_loss=0.0691, step_pde_loss=0.000276, step_regularization=0.00032, step_u_loss=0.0633]
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.131, step_pd_loss=0.068, step_pde_loss=0.000191, step_regularization=0.000293, step_u_loss=0.0626]
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.13, step_pd_loss=0.068, step_pde_loss=0.000167, step_regularization=0.000271, step_u_loss=0.062]  
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.131, step_pd_loss=0.0686, step_pde_loss=0.0003, step_regularization=0.000321, step_u_loss=0.0618]
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.127, step_pd_loss=0.0664, step_pde_loss=0.000274, step_regularization=0.000286, step_u_loss=0.06]
Train vKANPDE:  46%|████▌     | 4588/10000 [02:02<02:12, 40.84it/s, step_loss=0.128, step_pd_loss=0.0661, step_pde_loss=0.000195, step_regularization=0.000284, step_u_loss=0.0613]
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.128, step_pd_loss=0.0661, step_pde_loss=0.000195, step_regularization=0.000284, step_u_loss=0.0613]
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.127, step_pd_loss=0.0677, step_pde_loss=0.000171, step_regularization=0.000292, step_u_loss=0.0595]
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.127, step_pd_loss=0.067, step_pde_loss=0.000295, step_regularization=0.000412, step_u_loss=0.0599] 
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.127, step_pd_loss=0.0681, step_pde_loss=0.000271, step_regularization=0.000394, step_u_loss=0.0589]
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.125, step_pd_loss=0.0659, step_pde_loss=0.000193, step_regularization=0.00032, step_u_loss=0.0589] 
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.125, step_pd_loss=0.0663, step_pde_loss=0.000164, step_regularization=0.000273, step_u_loss=0.0584]
Train vKANPDE:  46%|████▌     | 4593/10000 [02:02<02:13, 40.55it/s, step_loss=0.126, step_pd_loss=0.0674, step_pde_loss=0.000306, step_regularization=0.000297, step_u_loss=0.0581]
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.126, step_pd_loss=0.0674, step_pde_loss=0.000306, step_regularization=0.000297, step_u_loss=0.0581]
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.123, step_pd_loss=0.0652, step_pde_loss=0.000286, step_regularization=0.000288, step_u_loss=0.0579]
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.124, step_pd_loss=0.0661, step_pde_loss=0.000179, step_regularization=0.000332, step_u_loss=0.0574]
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.123, step_pd_loss=0.0654, step_pde_loss=0.000153, step_regularization=0.000303, step_u_loss=0.057] 
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.122, step_pd_loss=0.0654, step_pde_loss=0.000313, step_regularization=0.00032, step_u_loss=0.0568]
Train vKANPDE:  46%|████▌     | 4599/10000 [02:02<02:05, 43.18it/s, step_loss=0.123, step_pd_loss=0.0664, step_pde_loss=0.000289, step_regularization=0.000295, step_u_loss=0.0566]
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.123, step_pd_loss=0.0664, step_pde_loss=0.000289, step_regularization=0.000295, step_u_loss=0.0566]
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.122, step_pd_loss=0.0653, step_pde_loss=0.000175, step_regularization=0.000286, step_u_loss=0.0566]
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.123, step_pd_loss=0.0669, step_pde_loss=0.000148, step_regularization=0.000251, step_u_loss=0.0562]
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.122, step_pd_loss=0.0655, step_pde_loss=0.000323, step_regularization=0.000309, step_u_loss=0.056] 
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.121, step_pd_loss=0.0654, step_pde_loss=0.000304, step_regularization=0.000274, step_u_loss=0.0558]
Train vKANPDE:  46%|████▌     | 4604/10000 [02:02<02:05, 42.89it/s, step_loss=0.122, step_pd_loss=0.0658, step_pde_loss=0.000154, step_regularization=0.000313, step_u_loss=0.0557]
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.122, step_pd_loss=0.0658, step_pde_loss=0.000154, step_regularization=0.000313, step_u_loss=0.0557]
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.12, step_pd_loss=0.0648, step_pde_loss=0.000121, step_regularization=0.00033, step_u_loss=0.0555]  
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.123, step_pd_loss=0.0669, step_pde_loss=0.000352, step_regularization=0.000579, step_u_loss=0.0554]
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.121, step_pd_loss=0.0657, step_pde_loss=0.000333, step_regularization=0.000584, step_u_loss=0.0554]
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.121, step_pd_loss=0.0659, step_pde_loss=0.000131, step_regularization=0.000318, step_u_loss=0.0553]
Train vKANPDE:  46%|████▌     | 4609/10000 [02:02<02:07, 42.42it/s, step_loss=0.12, step_pd_loss=0.0648, step_pde_loss=0.000107, step_regularization=0.000325, step_u_loss=0.055]  
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.12, step_pd_loss=0.0648, step_pde_loss=0.000107, step_regularization=0.000325, step_u_loss=0.055]
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.122, step_pd_loss=0.0667, step_pde_loss=0.000352, step_regularization=0.000621, step_u_loss=0.0549]
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.12, step_pd_loss=0.0651, step_pde_loss=0.00032, step_regularization=0.000691, step_u_loss=0.0547]  
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.121, step_pd_loss=0.0657, step_pde_loss=0.000151, step_regularization=0.000716, step_u_loss=0.0547]
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.12, step_pd_loss=0.065, step_pde_loss=0.000131, step_regularization=0.000684, step_u_loss=0.0546]  
Train vKANPDE:  46%|████▌     | 4614/10000 [02:02<02:08, 41.88it/s, step_loss=0.12, step_pd_loss=0.0653, step_pde_loss=0.000335, step_regularization=0.000632, step_u_loss=0.0545]
Train vKANPDE:  46%|████▌     | 4619/10000 [02:02<02:09, 41.68it/s, step_loss=0.12, step_pd_loss=0.0653, step_pde_loss=0.000335, step_regularization=0.000632, step_u_loss=0.0545]
Train vKANPDE:  46%|████▌     | 4619/10000 [02:02<02:09, 41.68it/s, step_loss=0.119, step_pd_loss=0.0641, step_pde_loss=0.000312, step_regularization=0.000629, step_u_loss=0.0545]
Train vKANPDE:  46%|████▌     | 4619/10000 [02:02<02:09, 41.68it/s, step_loss=0.121, step_pd_loss=0.0663, step_pde_loss=0.000148, step_regularization=0.000671, step_u_loss=0.0546]
Train vKANPDE:  46%|████▌     | 4619/10000 [02:03<02:09, 41.68it/s, step_loss=0.119, step_pd_loss=0.0644, step_pde_loss=0.000117, step_regularization=0.000706, step_u_loss=0.055] 
Train vKANPDE:  46%|████▌     | 4619/10000 [02:03<02:09, 41.68it/s, step_loss=0.123, step_pd_loss=0.0666, step_pde_loss=0.000353, step_regularization=0.000923, step_u_loss=0.0557]
Train vKANPDE:  46%|████▌     | 4619/10000 [02:03<02:09, 41.68it/s, step_loss=0.121, step_pd_loss=0.0638, step_pde_loss=0.000333, step_regularization=0.000869, step_u_loss=0.0565]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.121, step_pd_loss=0.0638, step_pde_loss=0.000333, step_regularization=0.000869, step_u_loss=0.0565]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.128, step_pd_loss=0.0696, step_pde_loss=0.000133, step_regularization=0.000541, step_u_loss=0.0583]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.121, step_pd_loss=0.0614, step_pde_loss=0.000113, step_regularization=0.000515, step_u_loss=0.0597]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.136, step_pd_loss=0.0729, step_pde_loss=0.000343, step_regularization=0.000795, step_u_loss=0.0633]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.124, step_pd_loss=0.0615, step_pde_loss=0.000305, step_regularization=0.000824, step_u_loss=0.0617]
Train vKANPDE:  46%|████▌     | 4624/10000 [02:03<02:09, 41.46it/s, step_loss=0.133, step_pd_loss=0.0705, step_pde_loss=0.000169, step_regularization=0.000811, step_u_loss=0.0623]
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.133, step_pd_loss=0.0705, step_pde_loss=0.000169, step_regularization=0.000811, step_u_loss=0.0623]
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.12, step_pd_loss=0.0618, step_pde_loss=0.000155, step_regularization=0.000706, step_u_loss=0.0585] 
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.123, step_pd_loss=0.0666, step_pde_loss=0.00031, step_regularization=0.000525, step_u_loss=0.056] 
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.118, step_pd_loss=0.0634, step_pde_loss=0.000285, step_regularization=0.000505, step_u_loss=0.0544]
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.119, step_pd_loss=0.0645, step_pde_loss=0.00018, step_regularization=0.000621, step_u_loss=0.0546] 
Train vKANPDE:  46%|████▋     | 4629/10000 [02:03<02:09, 41.43it/s, step_loss=0.122, step_pd_loss=0.0662, step_pde_loss=0.000149, step_regularization=0.000617, step_u_loss=0.056]
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.122, step_pd_loss=0.0662, step_pde_loss=0.000149, step_regularization=0.000617, step_u_loss=0.056]
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.12, step_pd_loss=0.0627, step_pde_loss=0.000321, step_regularization=0.000699, step_u_loss=0.0573]
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.129, step_pd_loss=0.0695, step_pde_loss=0.000302, step_regularization=0.000643, step_u_loss=0.0589]
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.119, step_pd_loss=0.0604, step_pde_loss=0.000159, step_regularization=0.00044, step_u_loss=0.0583] 
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.127, step_pd_loss=0.069, step_pde_loss=0.000138, step_regularization=0.000413, step_u_loss=0.0583]
Train vKANPDE:  46%|████▋     | 4634/10000 [02:03<02:08, 41.63it/s, step_loss=0.119, step_pd_loss=0.0618, step_pde_loss=0.000319, step_regularization=0.000609, step_u_loss=0.0565]
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.119, step_pd_loss=0.0618, step_pde_loss=0.000319, step_regularization=0.000609, step_u_loss=0.0565]
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.121, step_pd_loss=0.0655, step_pde_loss=0.000286, step_regularization=0.000617, step_u_loss=0.0554]
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.118, step_pd_loss=0.064, step_pde_loss=0.000185, step_regularization=0.000595, step_u_loss=0.0541] 
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.118, step_pd_loss=0.0642, step_pde_loss=0.000167, step_regularization=0.00052, step_u_loss=0.0537]
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.121, step_pd_loss=0.0666, step_pde_loss=0.000295, step_regularization=0.000403, step_u_loss=0.0543]
Train vKANPDE:  46%|████▋     | 4639/10000 [02:03<02:09, 41.49it/s, step_loss=0.117, step_pd_loss=0.0621, step_pde_loss=0.000272, step_regularization=0.000388, step_u_loss=0.0549]
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.117, step_pd_loss=0.0621, step_pde_loss=0.000272, step_regularization=0.000388, step_u_loss=0.0549]
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.123, step_pd_loss=0.0665, step_pde_loss=0.000184, step_regularization=0.000499, step_u_loss=0.0559]
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.117, step_pd_loss=0.061, step_pde_loss=0.000153, step_regularization=0.000493, step_u_loss=0.0563] 
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.125, step_pd_loss=0.0682, step_pde_loss=0.000315, step_regularization=0.000546, step_u_loss=0.0568]
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.119, step_pd_loss=0.0617, step_pde_loss=0.000295, step_regularization=0.000485, step_u_loss=0.0568]
Train vKANPDE:  46%|████▋     | 4644/10000 [02:03<02:10, 40.89it/s, step_loss=0.129, step_pd_loss=0.0696, step_pde_loss=0.00017, step_regularization=0.000309, step_u_loss=0.0597] 
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.129, step_pd_loss=0.0696, step_pde_loss=0.00017, step_regularization=0.000309, step_u_loss=0.0597]
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.123, step_pd_loss=0.0612, step_pde_loss=0.000148, step_regularization=0.000275, step_u_loss=0.0614]
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.135, step_pd_loss=0.0701, step_pde_loss=0.000307, step_regularization=0.000434, step_u_loss=0.065] 
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.126, step_pd_loss=0.0631, step_pde_loss=0.000274, step_regularization=0.000422, step_u_loss=0.0626]
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.133, step_pd_loss=0.0705, step_pde_loss=0.000194, step_regularization=0.000421, step_u_loss=0.0627]
Train vKANPDE:  46%|████▋     | 4649/10000 [02:03<02:09, 41.23it/s, step_loss=0.119, step_pd_loss=0.061, step_pde_loss=0.000176, step_regularization=0.000356, step_u_loss=0.0578] 
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.119, step_pd_loss=0.061, step_pde_loss=0.000176, step_regularization=0.000356, step_u_loss=0.0578]
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.122, step_pd_loss=0.0657, step_pde_loss=0.000287, step_regularization=0.000246, step_u_loss=0.0556]
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.118, step_pd_loss=0.0637, step_pde_loss=0.000264, step_regularization=0.000231, step_u_loss=0.0542]
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.121, step_pd_loss=0.0651, step_pde_loss=0.000198, step_regularization=0.000334, step_u_loss=0.0558]
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.123, step_pd_loss=0.0663, step_pde_loss=0.000167, step_regularization=0.000357, step_u_loss=0.0571]
Train vKANPDE:  47%|████▋     | 4654/10000 [02:03<02:09, 41.25it/s, step_loss=0.121, step_pd_loss=0.0636, step_pde_loss=0.000301, step_regularization=0.000463, step_u_loss=0.0572]
Train vKANPDE:  47%|████▋     | 4659/10000 [02:03<02:10, 40.84it/s, step_loss=0.121, step_pd_loss=0.0636, step_pde_loss=0.000301, step_regularization=0.000463, step_u_loss=0.0572]
Train vKANPDE:  47%|████▋     | 4659/10000 [02:03<02:10, 40.84it/s, step_loss=0.123, step_pd_loss=0.0658, step_pde_loss=0.00028, step_regularization=0.000387, step_u_loss=0.0569] 
Train vKANPDE:  47%|████▋     | 4659/10000 [02:03<02:10, 40.84it/s, step_loss=0.119, step_pd_loss=0.0626, step_pde_loss=0.000181, step_regularization=0.00024, step_u_loss=0.0557]
Train vKANPDE:  47%|████▋     | 4659/10000 [02:03<02:10, 40.84it/s, step_loss=0.122, step_pd_loss=0.0661, step_pde_loss=0.000158, step_regularization=0.000235, step_u_loss=0.0559]
Train vKANPDE:  47%|████▋     | 4659/10000 [02:04<02:10, 40.84it/s, step_loss=0.118, step_pd_loss=0.063, step_pde_loss=0.000301, step_regularization=0.00035, step_u_loss=0.0551]  
Train vKANPDE:  47%|████▋     | 4659/10000 [02:04<02:10, 40.84it/s, step_loss=0.122, step_pd_loss=0.0668, step_pde_loss=0.00027, step_regularization=0.000347, step_u_loss=0.0552]
Train vKANPDE:  47%|████▋     | 4664/10000 [02:04<02:13, 40.01it/s, step_loss=0.122, step_pd_loss=0.0668, step_pde_loss=0.00027, step_regularization=0.000347, step_u_loss=0.0552]
